gene_callers_id	source	accession	function	e_value
55221	KOfam	K00283	glycine dehydrogenase subunit 2 [EC:1.4.4.2]	2.1e-217
59447	KOfam	K00283	glycine dehydrogenase subunit 2 [EC:1.4.4.2]	3.1e-159
55464	KOfam	K02494	outer membrane lipoprotein LolB	1.7e-38
61614	KOfam	K02494	outer membrane lipoprotein LolB	4.3e-30
58468	KOfam	K02494	outer membrane lipoprotein LolB	1e-28
61330	KOfam	K01823	isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]	1.8e-18
54680	KOfam	K01823	isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]	1.1e-10
57828	KOfam	K06194	lipoprotein NlpD	6.4e-74
55381	KOfam	K04754	phospholipid-binding lipoprotein MlaA	2.1e-109
61848	KOfam	K02457	general secretion pathway protein H	2.4e-24
61131	KOfam	K02457	general secretion pathway protein H	2.1e-22
57903	KOfam	K02457	general secretion pathway protein H	4.2e-22
60664	KOfam	K03749	DedD protein	1.5e-26
60629	KOfam	K03749	DedD protein	7e-25
54548	KOfam	K00240	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	6.8e-91
57722	KOfam	K00240	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	3e-70
54850	KOfam	K00240	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	2.4e-64
56478	KOfam	K00240	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	3.2e-63
58931	KOfam	K00240	succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]	1.9e-48
57378	KOfam	K01638	malate synthase [EC:2.3.3.9]	6.7e-104
57673	KOfam	K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	7.4e-154
59422	KOfam	K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]	2.6e-106
60914	KOfam	K01610	phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	2.1e-56
55048	KOfam	K03775	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]	1e-54
61256	KOfam	K03775	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]	2.9e-53
54833	KOfam	K03775	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]	4.1e-53
55978	KOfam	K07260	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	1.3e-54
56317	KOfam	K07260	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	5.9e-34
54848	KOfam	K00241	succinate dehydrogenase / fumarate reductase, cytochrome b subunit	5.1e-41
56942	KOfam	K00241	succinate dehydrogenase / fumarate reductase, cytochrome b subunit	1.4e-19
58797	KOfam	K03748	SanA protein	3.4e-65
61132	KOfam	K02456	general secretion pathway protein G	1.2e-46
57904	KOfam	K02456	general secretion pathway protein G	3.9e-45
61849	KOfam	K02456	general secretion pathway protein G	4.1e-45
59589	KOfam	K15894	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase [EC:4.2.1.115 5.1.3.-]	1.6e-132
60241	KOfam	K06142	outer membrane protein	4.5e-37
60240	KOfam	K06142	outer membrane protein	3.6e-33
59895	KOfam	K04755	ferredoxin, 2Fe-2S	3.9e-34
59729	KOfam	K04755	ferredoxin, 2Fe-2S	1.6e-32
56268	KOfam	K10907	aminotransferase [EC:2.6.1.-]	9.7e-175
61511	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	2.9e-156
60511	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	4.3e-155
55810	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	1.6e-139
57874	KOfam	K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]	6.6e-103
55220	KOfam	K00282	glycine dehydrogenase subunit 1 [EC:1.4.4.2]	6.3e-187
59448	KOfam	K00282	glycine dehydrogenase subunit 1 [EC:1.4.4.2]	2.4e-185
60782	KOfam	K06181	23S rRNA pseudouridine2457 synthase [EC:5.4.99.20]	1.3e-100
62022	KOfam	K03210	preprotein translocase subunit YajC	8.7e-31
58032	KOfam	K02668	two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]	1.1e-141
56219	KOfam	K13771	Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor	1.2e-66
58811	KOfam	K13771	Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor	4.4e-51
55080	KOfam	K07062	toxin FitB [EC:3.1.-.-]	1.3e-50
55470	KOfam	K03204	type IV secretion system protein VirB9	7.8e-62
58444	KOfam	K07738	transcriptional repressor NrdR	1.6e-66
55964	KOfam	K07738	transcriptional repressor NrdR	2.4e-55
59477	KOfam	K00057	glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	2.9e-132
60801	KOfam	K00057	glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	1.4e-125
58832	KOfam	K14977	(S)-ureidoglycine aminohydrolase [EC:3.5.3.26]	4e-123
61508	KOfam	K09926	uncharacterized protein	3.7e-29
55533	KOfam	K02867	large subunit ribosomal protein L11	1.4e-76
57292	KOfam	K02867	large subunit ribosomal protein L11	2.5e-71
54844	KOfam	K02867	large subunit ribosomal protein L11	2.6e-70
54870	KOfam	K02867	large subunit ribosomal protein L11	1.3e-69
60176	KOfam	K03589	cell division protein FtsQ	1.6e-39
57679	KOfam	K03589	cell division protein FtsQ	9.4e-22
61640	KOfam	K07102	N-acetylmuramate 1-kinase [EC:2.7.1.221]	9.8e-142
54314	KOfam	K07102	N-acetylmuramate 1-kinase [EC:2.7.1.221]	2.4e-126
58298	KOfam	K07102	N-acetylmuramate 1-kinase [EC:2.7.1.221]	3.1e-53
60371	KOfam	K07102	N-acetylmuramate 1-kinase [EC:2.7.1.221]	4.8e-49
56319	KOfam	K03402	transcriptional regulator of arginine metabolism	3.3e-41
60615	KOfam	K03402	transcriptional regulator of arginine metabolism	6.1e-37
56907	KOfam	K01201	glucosylceramidase [EC:3.2.1.45]	3e-170
59547	KOfam	K01201	glucosylceramidase [EC:3.2.1.45]	2.4e-160
55262	KOfam	K00651	homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]	6.2e-145
55499	KOfam	K02046	sulfate/thiosulfate transport system permease protein	2.8e-140
57440	KOfam	K00645	[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	1.3e-117
61876	KOfam	K00645	[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	3.2e-117
56358	KOfam	K00645	[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	2.3e-116
56004	KOfam	K00645	[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	1.8e-114
61896	KOfam	K00645	[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	7e-113
59598	KOfam	K00645	[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]	2e-111
61969	KOfam	K00876	uridine kinase [EC:2.7.1.48]	1.3e-78
58798	KOfam	K00876	uridine kinase [EC:2.7.1.48]	3.1e-78
55248	KOfam	K02907	large subunit ribosomal protein L30	1.5e-19
56520	KOfam	K02907	large subunit ribosomal protein L30	1.5e-19
60225	KOfam	K02913	large subunit ribosomal protein L33	4.8e-21
54867	KOfam	K02913	large subunit ribosomal protein L33	5.1e-15
55900	KOfam	K07300	Ca2+:H+ antiporter	8.9e-46
56532	KOfam	K00335	NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]	8.2e-187
61314	KOfam	K15738	ABC transport system ATP-binding/permease protein	1.1e-255
55938	KOfam	K15738	ABC transport system ATP-binding/permease protein	2.7e-228
59081	KOfam	K15738	ABC transport system ATP-binding/permease protein	1.8e-222
59666	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	3.6e-156
60094	KOfam	K01995	branched-chain amino acid transport system ATP-binding protein	5e-123
59410	KOfam	K01759	lactoylglutathione lyase [EC:4.4.1.5]	6.6e-57
59366	KOfam	K18208	renalase [EC:1.6.3.5]	2.3e-54
54633	KOfam	K02536	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]	1.7e-114
61994	KOfam	K02536	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]	2e-111
56081	KOfam	K03628	transcription termination factor Rho	1.2e-221
58714	KOfam	K03628	transcription termination factor Rho	1.2e-212
55948	KOfam	K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	1e-162
54461	KOfam	K08966	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase [EC:3.1.3.87]	1.5e-48
57408	KOfam	K03833	selenocysteine-specific elongation factor	1.4e-105
56386	KOfam	K21472	peptidoglycan LD-endopeptidase LytH [EC:3.4.-.-]	4.4e-62
58236	KOfam	K21472	peptidoglycan LD-endopeptidase LytH [EC:3.4.-.-]	1.8e-36
59054	KOfam	K06967	tRNA (adenine22-N1)-methyltransferase [EC:2.1.1.217]	6.2e-85
61739	KOfam	K18581	unsaturated chondroitin disaccharide hydrolase [EC:3.2.1.180]	1.4e-46
57049	KOfam	K14393	cation/acetate symporter	1.1e-203
55808	KOfam	K14393	cation/acetate symporter	3.3e-163
61439	KOfam	K14393	cation/acetate symporter	3e-96
61002	KOfam	K00480	salicylate hydroxylase [EC:1.14.13.1]	1.5e-115
55763	KOfam	K00480	salicylate hydroxylase [EC:1.14.13.1]	8e-110
61295	KOfam	K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	0
58114	KOfam	K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	1.6e-260
59975	KOfam	K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	6.2e-81
54494	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	6.1e-87
60852	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	3.6e-81
60854	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	8.4e-79
58636	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	1.6e-77
58605	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	6.4e-74
58518	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	1.3e-68
57120	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	5e-66
61529	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	1.2e-56
60851	KOfam	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	3.2e-55
57231	KOfam	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	4.3e-191
56203	KOfam	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	6.4e-188
54321	KOfam	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	5.5e-120
55538	KOfam	K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	3.8e-85
59978	KOfam	K05275	pyridoxine 4-dehydrogenase [EC:1.1.1.65]	7.4e-90
56766	KOfam	K05275	pyridoxine 4-dehydrogenase [EC:1.1.1.65]	1.2e-85
60562	KOfam	K00457	4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	7.2e-106
60418	KOfam	K00457	4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	2.5e-96
55459	KOfam	K00457	4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	2e-93
59828	KOfam	K00457	4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	8.5e-61
60459	KOfam	K00457	4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	2.1e-38
58961	KOfam	K00457	4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27]	2e-27
58264	KOfam	K01991	polysaccharide biosynthesis/export protein	1.1e-39
55733	KOfam	K01991	polysaccharide biosynthesis/export protein	2.2e-29
59468	KOfam	K01749	hydroxymethylbilane synthase [EC:2.5.1.61]	1.9e-137
58706	KOfam	K01749	hydroxymethylbilane synthase [EC:2.5.1.61]	5.8e-122
60473	KOfam	K01749	hydroxymethylbilane synthase [EC:2.5.1.61]	4.6e-106
56536	KOfam	K02526	2-keto-3-deoxygluconate permease	9.9e-86
56972	KOfam	K00331	NADH-quinone oxidoreductase subunit B [EC:7.1.1.2]	6.6e-90
55946	KOfam	K06998	trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]	2.1e-40
58276	KOfam	K06998	trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]	1.3e-37
60934	KOfam	K07112	uncharacterized protein	3e-25
58249	KOfam	K15270	S-adenosylmethionine uptake transporter	1.6e-58
56983	KOfam	K03406	methyl-accepting chemotaxis protein	3.2e-120
60595	KOfam	K03406	methyl-accepting chemotaxis protein	3.7e-104
55107	KOfam	K03406	methyl-accepting chemotaxis protein	6.8e-97
60862	KOfam	K03406	methyl-accepting chemotaxis protein	2.7e-74
60358	KOfam	K03406	methyl-accepting chemotaxis protein	3.1e-69
59931	KOfam	K03406	methyl-accepting chemotaxis protein	3.1e-67
54401	KOfam	K03406	methyl-accepting chemotaxis protein	6.8e-59
54400	KOfam	K03406	methyl-accepting chemotaxis protein	2.3e-20
60735	KOfam	K19338	LysR family transcriptional regulator, nitrogen assimilation regulatory protein	1.4e-98
56377	KOfam	K06218	mRNA interferase RelE/StbE	2.3e-15
57034	KOfam	K19310	bacitracin transport system permease protein	2.5e-60
57035	KOfam	K19310	bacitracin transport system permease protein	3.6e-59
57530	KOfam	K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	6.1e-163
56335	KOfam	K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	1.6e-137
60937	KOfam	K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	2.8e-80
54336	KOfam	K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	5.9e-52
59030	KOfam	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	7.7e-125
59811	KOfam	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	8.5e-96
62004	KOfam	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	1.8e-95
59799	KOfam	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	5.3e-95
56814	KOfam	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	2.3e-93
61477	KOfam	K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	3.1e-93
59639	KOfam	K19304	murein DD-endopeptidase [EC:3.4.24.-]	3.5e-67
58236	KOfam	K19304	murein DD-endopeptidase [EC:3.4.24.-]	3.5e-54
57058	KOfam	K09117	uncharacterized protein	7.7e-56
60493	KOfam	K09117	uncharacterized protein	7.5e-43
57014	KOfam	K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	2.4e-62
56278	KOfam	K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	4.2e-39
61562	KOfam	K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	6.5e-39
60294	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	1.1e-113
55657	KOfam	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	1.4e-84
58850	KOfam	K23675	riboflavin transporter	6.4e-39
54843	KOfam	K02863	large subunit ribosomal protein L1	1.4e-87
57291	KOfam	K02863	large subunit ribosomal protein L1	8.9e-87
54842	KOfam	K02863	large subunit ribosomal protein L1	5.8e-84
55532	KOfam	K02863	large subunit ribosomal protein L1	5.7e-57
61756	KOfam	K09936	bacterial/archaeal transporter family-2 protein	6.2e-44
59793	KOfam	K02687	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	3.9e-90
61534	KOfam	K22225	siroheme decarboxylase [EC:4.1.1.111]	4.3e-103
55555	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	2.8e-94
59641	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	3.6e-92
54791	KOfam	K03566	LysR family transcriptional regulator, glycine cleavage system transcriptional activator	1.3e-88
54933	KOfam	K03572	DNA mismatch repair protein MutL	5.1e-219
58408	KOfam	K03572	DNA mismatch repair protein MutL	5.3e-210
57922	KOfam	K03572	DNA mismatch repair protein MutL	4.6e-178
56655	KOfam	K11176	IMP cyclohydrolase [EC:3.5.4.10]	1.6e-66
55789	KOfam	K14998	surfeit locus 1 family protein	1.6e-35
61419	KOfam	K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	1.5e-145
57488	KOfam	K09705	uncharacterized protein	8.4e-60
61252	KOfam	K09705	uncharacterized protein	6.2e-35
59535	KOfam	K10254	oleate hydratase [EC:4.2.1.53]	7.9e-258
56609	KOfam	K10254	oleate hydratase [EC:4.2.1.53]	1.2e-230
59901	KOfam	K02888	large subunit ribosomal protein L21	2.7e-48
58866	KOfam	K02888	large subunit ribosomal protein L21	2.2e-47
56143	KOfam	K02888	large subunit ribosomal protein L21	1.4e-45
55722	KOfam	K02888	large subunit ribosomal protein L21	1.5e-45
56920	KOfam	K02888	large subunit ribosomal protein L21	2.1e-44
60923	KOfam	K02888	large subunit ribosomal protein L21	3.8e-44
57554	KOfam	K02888	large subunit ribosomal protein L21	1.8e-29
55439	KOfam	K02888	large subunit ribosomal protein L21	3.6e-13
55475	KOfam	K13985	N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D [EC:3.1.4.54]	3.2e-116
62041	KOfam	K13985	N-acyl-phosphatidylethanolamine-hydrolysing phospholipase D [EC:3.1.4.54]	1.4e-98
55612	KOfam	K00721	dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	1.2e-89
59824	KOfam	K10532	heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78]	8.5e-42
59836	KOfam	K06191	glutaredoxin-like protein NrdH	2.5e-25
57107	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	2.9e-110
60260	KOfam	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]	3.4e-81
59487	KOfam	K01173	endonuclease G, mitochondrial	6.7e-57
56868	KOfam	K07264	4-amino-4-deoxy-L-arabinose transferase [EC:2.4.2.43]	5.9e-86
57926	KOfam	K07264	4-amino-4-deoxy-L-arabinose transferase [EC:2.4.2.43]	6.3e-53
58018	KOfam	K18344	two-component system, OmpR family, response regulator VanR	1.2e-75
58804	KOfam	K07270	glycosyl transferase, family 25	2.8e-35
61600	KOfam	K03770	peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]	3.3e-103
54313	KOfam	K03980	putative peptidoglycan lipid II flippase	5.4e-145
57126	KOfam	K03980	putative peptidoglycan lipid II flippase	1.9e-91
59491	KOfam	K04751	nitrogen regulatory protein P-II 1	2.9e-58
55395	KOfam	K04751	nitrogen regulatory protein P-II 1	2.6e-57
55731	KOfam	K04751	nitrogen regulatory protein P-II 1	5.8e-42
59944	KOfam	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	9.1e-98
58065	KOfam	K00537	arsenate reductase (glutaredoxin) [EC:1.20.4.1]	8.2e-51
59910	KOfam	K00537	arsenate reductase (glutaredoxin) [EC:1.20.4.1]	1.1e-35
58308	KOfam	K00523	CDP-4-dehydro-6-deoxyglucose reductase, E3 [EC:1.17.1.1]	8.8e-152
58579	KOfam	K02452	general secretion pathway protein C	1.6e-49
56478	KOfam	K00245	fumarate reductase iron-sulfur subunit [EC:1.3.5.4]	9.6e-89
59280	KOfam	K02335	DNA polymerase I [EC:2.7.7.7]	3.8e-217
56591	KOfam	K02335	DNA polymerase I [EC:2.7.7.7]	3.6e-210
58194	KOfam	K04744	LPS-assembly protein	8.7e-232
61639	KOfam	K04744	LPS-assembly protein	5.9e-217
54315	KOfam	K04744	LPS-assembly protein	2.3e-216
57792	KOfam	K04744	LPS-assembly protein	5.2e-57
60278	KOfam	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	2.6e-102
57617	KOfam	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	3.5e-99
56479	KOfam	K00244	fumarate reductase flavoprotein subunit [EC:1.3.5.4]	1.5e-130
57945	KOfam	K03981	thiol:disulfide interchange protein DsbC [EC:5.3.4.1]	2.8e-76
60140	KOfam	K03981	thiol:disulfide interchange protein DsbC [EC:5.3.4.1]	2.7e-71
55304	KOfam	K03981	thiol:disulfide interchange protein DsbC [EC:5.3.4.1]	1.5e-69
56651	KOfam	K03981	thiol:disulfide interchange protein DsbC [EC:5.3.4.1]	1.6e-67
59451	KOfam	K03981	thiol:disulfide interchange protein DsbC [EC:5.3.4.1]	6.5e-66
57113	KOfam	K07259	serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	1e-112
61309	KOfam	K07259	serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	1.8e-105
60633	KOfam	K07259	serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase (penicillin-binding protein 4) [EC:3.4.16.4 3.4.21.-]	6.4e-53
54392	KOfam	K06147	ATP-binding cassette, subfamily B, bacterial	1.5e-216
55050	KOfam	K04750	PhnB protein	1.8e-47
58193	KOfam	K03771	peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]	2.4e-133
57791	KOfam	K03771	peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]	1.1e-130
57055	KOfam	K03771	peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]	2.9e-64
55235	KOfam	K00278	L-aspartate oxidase [EC:1.4.3.16]	9.4e-168
59270	KOfam	K06190	intracellular septation protein	1.2e-67
56467	KOfam	K10094	nickel transport protein	4e-54
57711	KOfam	K00287	dihydrofolate reductase [EC:1.5.1.3]	7.8e-56
58190	KOfam	K00287	dihydrofolate reductase [EC:1.5.1.3]	4e-42
58212	KOfam	K00287	dihydrofolate reductase [EC:1.5.1.3]	4.7e-42
60736	KOfam	K08195	MFS transporter, AAHS family, 4-hydroxybenzoate transporter	1.8e-170
55883	KOfam	K10255	acyl-lipid omega-6 desaturase (Delta-12 desaturase) [EC:1.14.19.23 1.14.19.45]	1.2e-87
56132	KOfam	K07729	putative transcriptional regulator	1e-16
61483	KOfam	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	4.1e-89
56738	KOfam	K17248	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase [EC:2.4.1.291]	6e-82
58382	KOfam	K09710	ribosome-associated protein	3.2e-62
56027	KOfam	K09710	ribosome-associated protein	1.1e-59
62047	KOfam	K09710	ribosome-associated protein	3.6e-53
54349	KOfam	K07715	two-component system, NtrC family, response regulator GlrR	1.8e-171
57746	KOfam	K03215	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	5.2e-147
58208	KOfam	K03215	23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]	9e-142
59928	KOfam	K07098	uncharacterized protein	4.9e-79
54512	KOfam	K07098	uncharacterized protein	3.3e-64
54515	KOfam	K22230	scyllo-inositol 2-dehydrogenase (NADP+) [EC:1.1.1.-]	7.5e-101
61220	KOfam	K22230	scyllo-inositol 2-dehydrogenase (NADP+) [EC:1.1.1.-]	1.8e-81
55997	KOfam	K03598	sigma-E factor negative regulatory protein RseB	3.2e-91
61858	KOfam	K02686	primosomal replication protein N	3.5e-28
55249	KOfam	K02876	large subunit ribosomal protein L15	4.6e-50
56521	KOfam	K02876	large subunit ribosomal protein L15	6.7e-49
58326	KOfam	K13628	iron-sulfur cluster assembly protein	8.8e-42
57357	KOfam	K00640	serine O-acetyltransferase [EC:2.3.1.30]	2.9e-97
